,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,varieties
0,212.25556554909838,211.38017824080413,206.4080475870509,30.218487067744437,26.852437777388587,31.41685478866826,45.37497761984704,9.711777331695984,213.84206878974453,52.57738873976758,8.582538536423808,27.851131256482834,7
1,207.88170410295152,203.39853959869106,197.81460514343092,22.536532687821154,18.765442427781625,22.79463046720632,30.354085148630496,14.545542403822061,209.32733373146476,42.47486530465091,8.18317858370865,20.001594838108208,7
2,218.419840797645,213.60556002753182,209.95482137371334,27.677226261570237,25.249920529046804,29.255074599911,45.66174360410177,11.209177661895263,218.9600613632917,62.751728715477526,8.388722818370814,26.494865795703205,7
3,210.96696974822504,210.4686694252039,205.87668884772626,27.88970674057387,24.32087803843585,29.022265334533298,56.74173367051844,9.464286156296025,212.7735159798514,56.27470484130742,9.000171106352711,25.446628704476087,7
4,221.34972082899594,217.01590401176375,213.52856316107474,23.713468021628223,22.351849233220452,26.35969370640684,48.72774457491028,9.981761070386035,221.53011370667753,65.11713352224638,5.998872352778546,23.35603908910352,7
5,215.26739132411373,214.61835920096743,209.99631079348626,28.324440230172694,24.7938379430162,30.211731463322575,62.25158433576098,9.180164207195658,216.82145422474383,62.25154287897926,8.624147882538528,25.934764278610576,7
6,217.71758476591944,215.40865845536845,212.24957004120287,24.286366341814194,22.056206350656048,25.505090912462887,63.32138596760855,8.197338280603919,218.51689463630976,66.67621195575722,5.836551280042718,22.973283484870947,7
7,221.46578542292002,216.82053605787732,212.44469714461633,24.542039163151742,22.41421610196154,26.307125776692992,35.66880050796583,11.33449164934965,221.81385938582312,54.68410329448007,7.371778745899764,23.758139631361168,7
8,213.11530599389596,208.06589668667476,203.4197596589547,29.224311934266115,25.787047969369787,31.13344801003355,54.46865487854934,13.310173651891558,213.64745983817414,66.7883078941137,8.546179546263623,28.273719170896143,7
9,213.9237856793119,210.5388485486432,205.45145591613988,27.302160306683177,23.352953781803446,28.08946791203415,30.006216560711575,12.009281229990941,215.00999684810856,44.290883774156946,7.92626405302577,25.272361418581063,7
