,mean_r,mean_g,mean_b,std_r,std_g,std_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,varieties
0,210.2468067326212,209.37568938451884,204.24158131033414,24.8745104372859,21.432581830525436,26.73514791695576,60.3433463677572,10.224651541408017,211.88020648658187,60.25557640598305,8.033623330286076,22.623307110276965,3
1,209.26785914855955,208.6168682673919,203.5677158290889,25.637669744483702,22.776391879013744,27.44503210424621,57.558682359424864,9.435839452241071,210.63703183429453,58.51929962123552,7.330950795780201,23.691889984923005,3
2,208.3787336512888,208.77918816521856,203.29273245452038,29.60247865490407,24.55450603168623,29.014644410733073,54.232074683509595,10.246173002388698,210.92100199515164,54.27956592369556,7.119863290372881,26.02417393513544,3
3,203.06247867319394,203.89987634675612,197.4577484298403,27.922051710640968,22.638825697015292,27.177362558683544,52.65323204578549,12.550741750538027,206.31094905553923,50.62304300614783,8.77114229940123,24.087187679079708,3
4,210.5201647816643,210.39531121264324,204.96292712156392,24.398915758662273,21.357161186442077,26.05895301643549,46.93930791700996,9.104543479889147,211.88463186278182,50.734724310456244,7.430102937385092,22.125845289908018,3
5,209.28196876922448,209.40484680112033,204.36865072227403,24.928564025994216,21.483913150349547,26.416740831003626,62.68833161273355,8.910793828815688,210.95786369524373,59.8015222342695,6.975821213561339,22.39666816640528,3
6,214.9870786971326,214.1456091839061,209.78046654949,24.720744808320173,21.106833552382152,25.78288377324622,60.39271347360215,8.73699228546004,216.42724872588747,62.452143372968514,6.770997038801073,22.37111407155627,3
7,211.45244991591426,211.63057292602088,205.9929449605695,26.85960079462475,22.507500679916333,26.805801048806526,50.87314807255866,9.776578444658513,213.4408313876598,52.5478970617539,7.663534870508116,23.62033813716628,3
8,209.7041724864525,208.94993944222853,204.45206496400934,26.49733632757605,23.03179749790103,27.34313929907009,58.8651937608696,9.218699151871212,211.326597581209,60.01157313299872,6.669018834203612,24.320045875701073,3
9,213.26062870261427,212.933062477083,208.5301267448213,23.870430690382374,20.3941806203848,24.534831820672046,56.74294671769642,8.50660377775258,215.00483447482702,57.752423382444164,6.755652178859424,21.05627100199743,3
10,209.36975784533644,209.22967715263476,203.662408991035,26.094251267704426,22.27897063322321,26.896387683450076,45.64429064684311,9.76909944188824,211.1422166759813,49.95610620435431,7.225517613773811,23.48244518392565,3
11,214.26525178968748,213.25465703196207,208.46727302725898,26.657428145713475,23.190660050720403,27.675499185079442,55.16952413294867,9.572461318882345,215.82115299285087,59.103737749883855,7.360414772596454,24.167749197782964,3
12,213.35214658387756,212.51241760243164,208.03114540081145,26.55500521437757,22.815826581905938,27.647741526372375,65.81907353528614,9.089741607959754,214.8928139066128,64.61109422008609,7.487567978011638,23.841866002904762,3
13,208.97955272661497,209.32264216258022,203.74443325204115,27.789462996092958,23.367744355576722,29.130412814968345,57.33413741914961,10.11977240265208,211.15672812439576,58.45169558364279,8.712144187236591,24.55295677604384,3
14,209.19791962720856,209.59345986689402,203.92040435081236,28.896976509726038,24.54721705179664,29.676347948316366,61.82514595471555,10.216084032021222,211.58462857041354,59.48037352900978,8.918884936503186,25.71194960979673,3
15,208.47933534166995,209.1090848832283,203.69957649839682,29.403975956979075,24.66166617112997,29.98221527740035,62.32607278474581,10.067678964211066,211.02549295180148,58.44538418401831,7.946144511852729,25.841231843795992,3
16,202.1413492420854,203.17324702795452,196.64090121006046,29.787139424447275,26.039293846391132,32.560680742720045,66.98009211957294,11.481110102187204,204.55110482154262,59.45225631488623,10.207520602961303,26.762817425604936,3
17,201.21580232995115,201.8806526368533,195.5231130356553,31.276915434223998,26.68424108713655,33.18138175155939,59.281263878924534,11.682398961429401,203.74544344231492,58.94427455395823,10.064418347039028,27.886024073680183,3
18,210.86105796692294,208.1745599464254,202.38292572434034,27.939585562781424,24.386978314534282,29.273434836877566,42.53920202743072,12.96573589563459,212.38125808378908,53.53458792013389,7.595658187259006,25.575746743464112,3
19,204.35188441397023,201.2315137163424,194.0389901096247,28.984185681603773,26.161829967239704,31.162507664965243,37.72187516567409,15.864799630068156,205.8923192017012,48.73978874475226,9.855775178171394,26.792146826509697,3
20,210.3390978195639,205.93401108793188,201.19393307232875,26.114231626218217,24.255218690971535,29.2467706286336,53.87649815677421,13.209631926385278,211.16890520961334,64.54206956115341,9.102503819734325,24.8712918579229,3
21,196.76170277979017,193.98084366403396,185.84048756516322,29.716885176438172,26.13686046954216,32.43255008145936,34.056440581795336,17.351145453900674,198.28192807096647,43.4796519703925,10.886326788730441,27.35683390333633,3
22,209.82587404523886,206.40511648341382,202.12330412672836,26.702107710673165,24.19351303241531,28.258913357437624,50.428303696146216,11.716583542421098,211.04767638906526,61.00152687839211,8.33498236333151,25.02422661121439,3
23,207.91307528726077,207.0453771364062,200.42676316411274,29.12238983689142,25.022701523754307,30.18175600968556,41.09975758954747,12.684913668624036,209.96655435857494,47.314958644498,8.783979267596413,26.150282235610533,3
24,207.56894608316088,206.79800648093314,202.34002275645932,28.196961662524522,24.220161879645914,29.061009693573563,63.06969598168837,9.5279046091811,209.25980690279266,62.150897772622606,7.236437832300624,25.531760504071894,3
25,208.77160329965176,209.33933464634356,203.8699434834732,25.55700655380156,21.883928505887397,26.796971667394285,55.947580921390646,9.478336758577383,210.83039904093167,54.65411301595257,7.835574528892834,22.489834157583662,3
26,201.3741324336635,201.5485783106486,194.90034818457642,28.925208362370338,24.135483651298976,29.14301269579036,44.60465224003891,12.68817330481977,204.1127685692007,47.76712796608745,7.782879294495225,25.795294038715593,3
27,210.89829697421536,210.2143295376644,205.32358539955027,25.770820601428014,21.929254606500557,25.78013249629422,46.72830640963523,9.35319821732067,212.5400555324712,51.59057774469109,6.119443070090313,23.29747636274653,3
28,205.2257419118668,205.74924956766515,200.1159440047462,27.80383201778247,23.759116275418343,28.684806815582355,53.767960515519874,10.057255020764696,207.40383231718863,51.394906744685215,8.25372910650103,24.81852213809789,3
29,203.39517160926215,204.25335060417285,198.4451541369879,28.775490982662316,24.65092650674319,30.25556387220208,62.65691153248923,10.461663465605893,205.7610121307504,57.33345781316538,8.578936214761674,25.672530770655502,3
30,206.45240834798997,206.42593597098258,200.83081567686332,28.0545065127232,24.683379980777342,29.437192567813373,56.930595964078876,10.355514188185918,208.31943965021287,57.361687890159054,7.871397179833761,25.34508219180847,3
31,205.06552870881532,204.93991271852732,197.9106256706491,28.09620322170938,24.268596629152693,29.764614275500097,45.80455739317801,12.28387479107393,207.11697989994562,48.15711131367809,9.459339053033625,25.475690626830342,3
32,204.7125138219097,204.53702635672866,199.4890004185772,27.521909110380157,23.980907539598636,29.03411594210644,62.21916538162105,10.083928135613556,206.69120865186784,59.783078992066606,7.774657919073927,25.019678942101223,3
33,208.9013869165783,205.14459330038198,198.56600604964228,26.467477709518636,22.30122167587375,27.47579446998191,29.90624522211581,14.687005011197831,210.05025019295007,42.078332430597854,7.178856924696724,24.350823611995114,3
34,206.697928115395,206.36483387014516,201.00731445901093,28.33784729444011,24.392410952352837,29.55012830947043,56.56759056483878,10.347818616689075,208.59716612440036,58.44104221923389,8.137041907748367,25.545885988766766,3
35,207.24486966273037,207.22799286059512,201.92595975395184,30.703378706491787,26.17443479710685,31.15538636564579,55.6463457486417,10.264609584410016,209.47260881313102,58.09449725804228,7.105361547382599,27.62104574068006,3
36,209.28477832350723,207.98256797015486,202.29805624890034,25.25239624215447,23.192079565739444,28.72003016457665,58.69790744070784,10.876909680286046,210.42507552239428,60.084292860360065,9.801687660677246,23.69122984610052,3
37,207.8379536593091,207.09956067539673,200.82704836120183,24.12804269757812,21.876949751814127,27.68517525079588,54.36013832308516,11.229435840587149,209.18281255119538,56.0507251468074,9.649216667398893,22.33706527302131,3
38,211.95296965178173,210.55504416146474,205.089403490872,24.13127206807556,21.61741686695335,26.180113902889584,47.45553160536945,10.357371502891308,213.11039244980506,53.91926869525958,8.511090138349582,22.180950677824857,3
39,209.86668468534745,209.5794519868794,203.15163999315504,29.649156234760163,25.92479010897269,32.5618831011907,56.703334682068906,11.935188724357365,211.9724761985488,58.07346298156382,11.444089242195695,26.68047952860624,3
40,211.7075756351668,212.36679675013787,206.4740330676633,26.057019379582375,21.38000471945539,26.196290998372803,52.652768459617334,10.327250086936973,214.227969819698,51.989569459583855,8.096208994576747,22.402895634553733,3
41,209.80048225567404,209.7450752011307,203.10359663271683,27.61992316605796,23.32305674683907,29.303374825226502,50.047404358622856,11.793832427604393,212.02916927043287,53.01177748341648,9.747721089621688,24.269406552302787,3
42,211.16966032032607,211.38874584547207,206.32066800705758,26.69592648964667,22.2544961199246,26.606162731465776,47.75131474566766,9.196656203411157,213.370679632897,50.80398251894496,6.894825053965828,23.45375977283159,3
43,207.6690872742802,206.9736530474853,199.736815800712,25.75627480669109,22.181896334877347,27.858627478348637,49.28321109078397,13.22917447583029,209.90769801707853,52.342808680488986,10.212627222286196,23.17289185316394,3
44,206.0145788329036,205.39364311403168,198.40920186447593,26.764071708915992,23.120614960676978,29.943525284513687,53.50122050923536,12.960098342769305,207.88378909249397,56.816218341430115,11.424405015029519,23.871269449789494,3
45,205.34417992489216,205.36853844939742,199.1818423726669,27.75097491875188,23.837568255322676,29.68951446616624,57.09590402683951,11.775213890385336,207.66061247197152,55.671219474952764,10.3070616649263,24.79281359337023,3
46,209.3312867624211,208.7970312231536,203.3975697046577,32.23887647362474,28.32316181254409,34.74949164739956,61.5975225463997,11.69184089023093,211.51239640719876,61.41313495635212,10.570974433776794,29.09347216265315,3
47,206.89242979557733,206.94631725317566,200.05380708966484,29.75369866732503,26.62236936974427,33.37757126392331,57.49936691297669,12.455002297309797,208.96024820044065,56.24177699844819,11.49524990806946,26.979815271254413,3
48,205.15701185806768,205.19834423907494,198.189410151921,27.092525528525524,23.60209617601457,29.83166469709541,54.73481158282222,12.16121424254566,207.16902537109226,55.09313903684032,10.283234364318886,24.360680080969505,3
49,206.03671561830566,204.99588186623242,199.26182892995269,28.08662794673321,24.996443884248727,30.276739167598993,55.1179310092954,11.384588356637941,207.65724533372625,57.94338771913364,9.854854501222352,25.540273712151027,3
50,205.94310971735987,206.3515253916546,199.84817993809222,29.22500597153549,24.80555570852478,30.669522454175834,55.287342696097646,11.684709587596815,208.5001662589043,55.489539273255836,10.134248162233302,25.510424287198582,3
51,207.26727298519933,207.43051242847912,200.93139668678972,29.070345092696183,25.502914311288905,31.69916467820501,58.03538767082263,11.84153649732831,209.5390744447772,57.406373192386724,10.585517319198972,25.942957533926272,3
52,208.25676671102948,207.88705587088626,202.33351299581662,24.00913254654519,20.668942428823758,24.774492879047603,41.640731696193505,9.568684276354068,209.70577504322264,45.2967802365691,7.1788058597626305,21.66343059666122,3
53,202.66393986704344,203.26591457461495,197.06563099892333,26.69508610092536,22.918907131031805,28.37766978502587,59.42404171343945,10.77140759919773,204.92798639754216,57.57908876452014,8.381770119836961,23.997459191842268,3
54,203.94104487411224,204.13630829735806,198.3798209963703,25.68808613812861,22.247545498692492,27.1414022226558,53.50922982399543,10.474049985491012,205.90506420429952,53.28327740044502,7.755721125171886,23.312907669585712,3
55,210.6599803171479,209.95477705995333,205.14812616073272,23.63554345609429,20.305582341574077,23.733820758284285,43.40694455467547,8.702123843235606,211.94889442689566,48.20746461025751,5.7965832659288665,21.62348298578928,3
56,207.3010016922608,208.11714438873648,201.73549052789429,28.400724969253446,24.008006339679593,29.882165229626228,59.347747331098006,10.931088547633813,209.8041900097051,56.9473243821239,8.558830337695376,25.090923009396377,3
57,210.6334521493983,209.99233122691663,204.35805195053956,24.503672148241588,21.16877243836212,25.662553795461164,48.67685629060541,10.120462773191335,212.18908296867193,52.81843619297809,7.50276589665365,22.151088192279058,3
58,213.33905743110762,212.97844283626253,208.5100406402624,27.008932289076206,23.117382361280477,27.47780189314695,64.03600049909095,9.137909521942177,215.3114202702221,61.66044427377652,7.3022348406334565,24.09741785855644,3
59,211.52564124741724,210.75387439334966,205.72522223823938,25.163813069934633,21.148145207137212,25.3066041514409,51.31180625630676,9.672461678919802,213.23840276776704,56.183744768096275,5.98554056638226,22.653150921512385,3
60,206.8330552799738,206.02934315640243,199.73228577656965,23.487539062733823,21.10667720981149,26.886610942857082,49.14291201205343,10.934414997975772,207.9051222619159,53.58482042288072,9.286914612270952,21.98545022818286,3
61,208.3661124058857,208.02764738850652,201.64682561392374,27.538292903977297,23.330197847395652,28.438549768787105,40.94582736095762,11.320195930395837,210.28584853933623,45.86135223049882,7.7290423544930125,24.672531687761253,3
62,171.8828903517517,172.12262811585035,163.47161834571904,26.466799253693353,22.318522321135006,28.208017327124374,39.20553855656317,17.88509563994585,174.5550085228167,34.0097185961685,13.808860634668095,23.288249366123416,3
63,209.8214248632243,209.12245783581594,203.2646340002396,26.223726352637996,22.4395512865317,27.328037394925932,43.295403538197355,10.615907245450794,211.40788706521306,49.145046267473454,8.002353386095555,23.896583856373923,3
64,207.86080334836288,208.0212008182252,201.54374378448014,27.455567202266863,23.139839536563052,28.82896728518653,53.75412953076025,11.464670243931362,210.04842243704977,53.12725705633108,8.731910378760109,24.26027659684748,3
65,207.56028995865654,207.69967929562105,202.57931811040118,26.23064681169939,22.246247821533604,27.547642653735124,65.75199939617619,9.444445129051935,209.455431025453,61.96531157802738,7.508518151998063,23.433219041090137,3
66,206.6513734413857,206.42007799576433,201.86202665985425,26.30223161881019,21.71629324936425,25.69758541090659,50.03450358518743,9.354183717398607,208.6744883203472,53.28131735484349,6.496742271892496,23.458430660598385,3
67,210.69276799283236,210.6027527956087,204.6247845169778,26.66528721441177,22.940229359392504,27.490992371065595,52.63208683965795,10.20730884387688,212.4271242089505,54.27289399124272,7.533021377340394,24.031919576037794,3
68,204.2066692101012,205.51115566631222,197.54313150909547,29.755484772523065,24.405645964248578,32.17908743631179,56.6764653835851,13.565619799826289,207.2503372756569,55.54938894060913,12.407206273450699,25.4209909550354,3
69,210.9897078958793,206.5983870180513,199.82044754533382,26.48050249012106,22.79859092821655,27.77605471911849,38.71853606282384,15.264986038291303,211.8544796919433,51.4572504276917,9.68802455993576,24.856726601317213,3
70,203.9405352611934,205.28113506517457,196.8419452991336,28.579714180378485,23.191734925145635,30.325686880565094,52.683750584812294,13.976820943280892,207.1177769278316,49.98113629081396,11.634050327087909,24.430772436630956,3
71,204.5521907371356,205.30991900401375,196.86806867434166,29.70332273598249,25.697059945536697,33.555063624089584,55.8408408841461,14.489531408977657,207.17821520417237,54.19841169798357,13.403897197172194,26.150423138697057,3
72,213.0133844968293,212.62517955775337,207.72417346032367,25.076005217721868,21.905724715925015,25.768899230117544,51.464017415487675,8.838761801303292,214.53258731063025,54.22539785131175,6.268094438512575,22.687982385660153,3
73,209.66729074493722,209.90082011438437,204.52370598179922,28.527666981078077,24.467064923535414,29.882209632527317,60.645982158915146,9.896741124419984,211.85928923420022,59.97189325510471,8.445675419090263,25.54072550200805,3
74,212.72609217081663,211.62623428906534,207.441783469552,28.434486336457866,24.655528963670378,29.11508121297183,64.88041286495948,9.085381896565387,214.21110811729423,65.70016907291755,7.296722675221264,26.01815869075153,3
75,214.39791982424651,213.35206882108236,209.21818799634633,29.37364563197953,25.110532600001335,29.036488177406007,49.59333792005975,8.827570487275198,216.00603395635432,57.160445884438246,5.933928169319951,26.620170710129024,3
76,204.03924484848486,199.68338666666668,193.58174787878787,26.982355095664538,24.9205954668302,30.36369879571724,40.925801212121215,15.103790303030303,204.7858303030303,56.34672715074482,10.109052753497574,25.534643997286764,3
77,206.28251427570976,201.11008906606332,196.95335254718168,26.66762541700379,25.843046516082115,30.15177964847961,46.27276369660076,12.872397376501644,206.48169970730305,64.37341221443232,7.967436633783512,26.237778887597994,3
78,209.67234583845953,204.29244487371474,199.79892614385997,23.139397504313784,22.004932398322914,25.142024399544916,35.90277398918907,13.098678973239883,210.07477607121186,53.84315634428692,7.815736184919054,22.441113044747883,3
79,208.07564058427187,203.1013705142707,198.88834653027098,29.49994996051841,27.13334902681068,30.724053100315114,43.20503614813357,12.605146532456816,208.55698863915802,60.01591107644453,6.426208062500466,28.6763363180482,3
80,213.3996410246804,210.93682681484333,206.9666159764452,24.817899533107006,23.176987766329848,27.06172523736133,52.70054169852544,9.406883539074327,214.21425275063987,61.34631693578877,8.09560376499105,23.56886716672303,3
81,211.97192359546798,210.4421548020801,205.9201319745095,26.951555040085932,24.807586069441523,29.504518784594424,62.632775902928394,9.628084778549118,213.0330020013901,62.83472713567468,8.607200300342855,25.294901233859964,3
82,214.22943297656187,213.02166098858063,209.31122422598975,26.65334412949643,24.013414838189334,28.13940158107767,64.12282475683811,8.397337714939015,215.61303795795726,65.66850284678097,7.339063782335893,24.50162904728833,3
83,214.0409487085667,212.303734977061,208.2279677634233,26.244019779217492,23.872475232468116,27.547023151450095,52.61741112893692,8.96445532757278,215.09594040549035,59.26652929939231,7.447215710960209,24.521227946313374,3
84,215.67659905995566,210.77374724964255,206.37872999837333,23.32397554693993,23.508618474471046,27.564693947060736,45.952126229634516,12.124236535020504,215.89689819610797,60.92323465114641,9.404083867870673,22.988948489705127,3
85,212.98118780638788,210.84216897177825,205.68198253966338,28.79054064562597,26.925744090736416,32.456481434573185,51.19215336679639,10.931039774598538,213.8780966405319,59.877199415606704,10.013732014601727,27.44804497538549,3
86,216.87781361863753,210.9176498108608,205.51540661079187,26.207684086077176,24.916505482291956,28.913953827062198,32.50842585097247,14.603203208440933,217.36372436463697,50.215812292368646,10.577569524374107,25.27371995174225,3
87,218.4702452848627,212.50738786279683,208.07522134271474,25.677215219740265,25.74872332383386,30.06338728210456,44.095451969119516,13.275213524870518,218.67045441219582,62.02069681497375,11.241629380588211,25.319680881250605,3
88,208.87521628345723,208.41906751952376,203.26707756138993,24.469938307344634,21.629781868375897,25.224898262089273,42.17574468404952,9.075402689356073,210.2174755530167,45.131962763463356,6.175469973188523,22.325497889779346,3
89,210.755954196647,209.59823826356367,204.72944441453888,26.770332462438926,23.80529222937374,27.875078642384494,47.36052197161364,9.37382097336611,211.93754971799058,54.28946550731545,6.691448281805287,24.83201933356025,3
90,211.421398727207,210.47077704264782,205.93013257559835,26.18683725797637,23.185867291629073,26.27004086248965,37.62210658170171,8.614871669847249,212.6544627619776,43.53366965362613,5.285654838248145,24.299173650335025,3
91,211.06839974351251,209.6993367913563,205.86417989603757,27.947614559501073,24.243234778110796,28.092004539002875,52.38205733271491,8.867644694608034,212.58787191147854,59.0388716856874,5.8951718742810755,25.656722724336657,3
92,213.69330856691883,209.05173489933892,205.3130785873541,24.757560711037783,22.820529109105866,26.605380318023602,50.959957629025915,11.252450884779158,214.14931117159344,65.38757526157733,7.420606612431775,23.781996058621743,3
93,211.0136410470829,207.19347141129214,202.23998984574493,27.545592465871913,24.73160968464761,29.397366669992333,42.08639628473726,12.443829050129168,211.85762390431108,57.37891060865878,7.818969045388432,26.021994019071492,3
94,210.02560010990345,208.2051126246321,203.8539622488644,28.430278666557864,25.718057208865098,30.13896339099019,57.61011569805432,9.694764262352251,211.0618506404871,62.90930144242435,7.6717679636860625,26.82691339876514,3
95,213.6619489969189,210.80265234462038,206.04596577768558,26.396382151639905,23.865851650750724,28.323171556074737,41.00130926860752,10.66242076389369,214.39393464413865,54.7034498792581,7.744888310644948,25.055022300893597,3
96,206.10600713707197,204.40890337549402,200.80545845943988,28.689353646427584,26.661939169517048,31.112732416997797,68.00936436213942,8.90572914446481,206.9925356092392,65.77213716096735,6.9282081261209845,27.609725261069784,3
97,212.42129483778461,207.14183063882157,201.5995138984987,26.689388586776342,24.569986709638926,29.86007218795787,40.165063994040764,14.576579388236402,212.98079589919945,57.42458181240126,9.656577006118562,25.64242641077156,3
98,208.53835102626115,203.50328264452196,197.15065251589152,26.865871520173467,25.68605033404808,31.290175041447824,42.952534083855916,15.38183951158958,208.79610951779637,58.37415347408466,11.145864321108466,26.4187235741163,3
99,210.97904885487853,205.82419398849117,200.70141707646877,25.46652409317967,24.00926198717625,27.80175300433832,33.696235075826024,13.656037885724334,211.42218328007422,51.43668706122959,8.511504825313319,24.67414214010744,3
100,217.62461352684096,211.23953111038833,203.40539211837762,23.062269618852486,22.177183921518157,27.48278385556911,34.97815001327187,17.946865782124473,218.1167064822811,48.21083329737721,15.147163178013786,22.22276648968248,3
101,213.75037924840862,213.90258917388127,208.40298586955325,26.748349588045457,23.395934130267683,28.105268979715397,51.77999000914604,9.595320827624711,215.52456023713586,53.61945782184533,9.089383547978441,24.121675180813988,3
102,214.53733370715085,213.52604810399498,207.97649688244098,28.0703747815257,25.133314649374,31.271879424406578,56.6247102585264,10.500693010270767,215.88513601560555,61.44610140717809,9.813907133211828,25.964825967060005,3
103,223.20203924891166,217.97215793244064,213.37911741610185,22.262363605285387,20.535487813261838,24.57278288162853,36.932666212046065,12.116620515787734,223.50928355926598,55.53065444293566,8.89037070972887,21.541409488555846,3
104,213.1771894252515,212.47438820868751,207.54163144349997,26.14578929867896,23.244540956623293,27.936761406342864,56.24921937144194,9.246377602745067,214.5401590891367,57.64760010070506,7.978043835371258,23.933388267905848,3
105,213.26646724498954,212.44605786077517,207.85610529464552,23.73707598701405,21.154218364439437,25.310890687513606,55.3236579633349,8.282989615828383,214.2383146019401,59.82297269501969,6.506735357329286,22.165941802445435,3
